
Frequency,Formatted Data
1.000000e+09,-3.553226e+01
1.011000e+09,-3.571696e+01
1.022000e+09,-3.473563e+01
1.033000e+09,-3.277293e+01
1.044000e+09,-3.501700e+01
1.055000e+09,-3.346286e+01
1.066000e+09,-3.443307e+01
1.077000e+09,-3.125071e+01
1.088000e+09,-3.235932e+01
1.099000e+09,-3.215567e+01
1.110000e+09,-3.616734e+01
1.121000e+09,-3.316719e+01
1.132000e+09,-3.582151e+01
1.143000e+09,-3.396257e+01
1.154000e+09,-3.714000e+01
1.165000e+09,-3.509220e+01
1.176000e+09,-3.606225e+01
1.187000e+09,-3.491655e+01
1.198000e+09,-3.603341e+01
1.209000e+09,-3.491697e+01
1.220000e+09,-3.350001e+01
1.231000e+09,-3.740865e+01
1.242000e+09,-3.748237e+01
1.253000e+09,-3.508802e+01
1.264000e+09,-3.814308e+01
1.275000e+09,-3.903928e+01
1.286000e+09,-3.944474e+01
1.297000e+09,-5.931555e+01
1.308000e+09,-4.245703e+01
1.319000e+09,-4.101420e+01
1.330000e+09,-3.987374e+01
1.341000e+09,-4.037978e+01
1.352000e+09,-4.223418e+01
1.363000e+09,-4.012675e+01
1.374000e+09,-3.963848e+01
1.385000e+09,-3.962037e+01
1.396000e+09,-3.825019e+01
1.407000e+09,-4.009316e+01
1.418000e+09,-3.880785e+01
1.429000e+09,-4.553485e+01
1.440000e+09,-3.839396e+01
1.451000e+09,-3.731081e+01
1.462000e+09,-4.076713e+01
1.473000e+09,-3.942032e+01
1.484000e+09,-3.884050e+01
1.495000e+09,-3.752395e+01
1.506000e+09,-3.649735e+01
1.517000e+09,-4.191791e+01
1.528000e+09,-3.577441e+01
1.539000e+09,-3.864738e+01
1.550000e+09,-3.709038e+01
1.561000e+09,-3.415525e+01
1.572000e+09,-3.958145e+01
1.583000e+09,-4.262318e+01
1.594000e+09,-4.010628e+01
1.605000e+09,-4.451775e+01
1.616000e+09,-3.956286e+01
1.627000e+09,-4.008833e+01
1.638000e+09,-3.781476e+01
1.649000e+09,-4.371552e+01
1.660000e+09,-3.758688e+01
1.671000e+09,-3.951934e+01
1.682000e+09,-3.557298e+01
1.693000e+09,-4.356082e+01
1.704000e+09,-3.755777e+01
1.715000e+09,-4.160652e+01
1.726000e+09,-4.211372e+01
1.737000e+09,-4.103110e+01
1.748000e+09,-4.248791e+01
1.759000e+09,-3.759334e+01
1.770000e+09,-3.752466e+01
1.781000e+09,-4.459735e+01
1.792000e+09,-4.006254e+01
1.803000e+09,-3.941466e+01
1.814000e+09,-4.299349e+01
1.825000e+09,-3.815977e+01
1.836000e+09,-3.642771e+01
1.847000e+09,-3.725357e+01
1.858000e+09,-3.697287e+01
1.869000e+09,-4.074112e+01
1.880000e+09,-3.578587e+01
1.891000e+09,-4.686603e+01
1.902000e+09,-4.147231e+01
1.913000e+09,-3.887627e+01
1.924000e+09,-3.831568e+01
1.935000e+09,-3.741416e+01
1.946000e+09,-3.386004e+01
1.957000e+09,-3.686499e+01
1.968000e+09,-3.761287e+01
1.979000e+09,-3.775107e+01
1.990000e+09,-3.840085e+01
2.001000e+09,-3.494426e+01
2.012000e+09,-3.449035e+01
2.023000e+09,-3.867647e+01
2.034000e+09,-3.677559e+01
2.045000e+09,-3.404229e+01
2.056000e+09,-3.746070e+01
2.067000e+09,-3.600698e+01
2.078000e+09,-3.500603e+01
2.089000e+09,-3.707846e+01
2.100000e+09,-3.250501e+01
2.111000e+09,-3.872398e+01
2.122000e+09,-3.418037e+01
2.133000e+09,-3.331497e+01
2.144000e+09,-3.787156e+01
2.155000e+09,-3.121426e+01
2.166000e+09,-3.087381e+01
2.177000e+09,-3.325946e+01
2.188000e+09,-3.041095e+01
2.199000e+09,-3.121387e+01
2.210000e+09,-3.075745e+01
2.221000e+09,-3.366083e+01
2.232000e+09,-3.224152e+01
2.243000e+09,-3.237957e+01
2.254000e+09,-3.175336e+01
2.265000e+09,-3.082911e+01
2.276000e+09,-3.160793e+01
2.287000e+09,-3.208443e+01
2.298000e+09,-3.030749e+01
2.309000e+09,-3.177885e+01
2.320000e+09,-3.170229e+01
2.331000e+09,-3.084886e+01
2.342000e+09,-3.722322e+01
2.353000e+09,-3.301073e+01
2.364000e+09,-3.594034e+01
2.375000e+09,-3.705701e+01
2.386000e+09,-3.461492e+01
2.397000e+09,-3.339443e+01
2.408000e+09,-4.099900e+01
2.419000e+09,-3.668292e+01
2.430000e+09,-3.529470e+01
2.441000e+09,-3.534942e+01
2.452000e+09,-3.678912e+01
2.463000e+09,-3.461448e+01
2.474000e+09,-3.707153e+01
2.485000e+09,-3.504902e+01
2.496000e+09,-3.555905e+01
2.507000e+09,-3.724939e+01
2.518000e+09,-3.725764e+01
2.529000e+09,-3.598594e+01
2.540000e+09,-4.021067e+01
2.551000e+09,-3.747665e+01
2.562000e+09,-3.555101e+01
2.573000e+09,-3.501399e+01
2.584000e+09,-3.548545e+01
2.595000e+09,-3.246750e+01
2.606000e+09,-3.478248e+01
2.617000e+09,-3.225932e+01
2.628000e+09,-3.723814e+01
2.639000e+09,-3.367866e+01
2.650000e+09,-3.524143e+01
2.661000e+09,-3.299055e+01
2.672000e+09,-3.482994e+01
2.683000e+09,-3.988745e+01
2.694000e+09,-3.593103e+01
2.705000e+09,-3.423792e+01
2.716000e+09,-3.561164e+01
2.727000e+09,-3.409094e+01
2.738000e+09,-4.186973e+01
2.749000e+09,-3.682475e+01
2.760000e+09,-3.820705e+01
2.771000e+09,-3.487281e+01
2.782000e+09,-3.471986e+01
2.793000e+09,-4.125982e+01
2.804000e+09,-3.473012e+01
2.815000e+09,-3.614597e+01
2.826000e+09,-3.399020e+01
2.837000e+09,-4.672445e+01
2.848000e+09,-3.878278e+01
2.859000e+09,-4.068792e+01
2.870000e+09,-3.603335e+01
2.881000e+09,-4.066260e+01
2.892000e+09,-3.808759e+01
2.903000e+09,-3.470200e+01
2.914000e+09,-3.414221e+01
2.925000e+09,-3.914088e+01
2.936000e+09,-3.426658e+01
2.947000e+09,-4.637750e+01
2.958000e+09,-4.137671e+01
2.969000e+09,-3.349964e+01
2.980000e+09,-3.593434e+01
2.991000e+09,-3.193082e+01
3.002000e+09,-3.860758e+01
3.013000e+09,-3.420775e+01
3.024000e+09,-3.386479e+01
3.035000e+09,-3.341874e+01
3.046000e+09,-3.183970e+01
3.057000e+09,-3.071657e+01
3.068000e+09,-3.154158e+01
3.079000e+09,-3.465589e+01
3.090000e+09,-3.251874e+01
3.101000e+09,-3.128927e+01
3.112000e+09,-3.290983e+01
3.123000e+09,-3.086319e+01
3.134000e+09,-3.057510e+01
3.145000e+09,-3.114535e+01
3.156000e+09,-3.424618e+01
3.167000e+09,-2.849860e+01
3.178000e+09,-3.153773e+01
3.189000e+09,-2.912992e+01
3.200000e+09,-3.073841e+01
