
Frequency,Formatted Data
1.000000e+09,-3.600137e+01
1.011000e+09,-3.453520e+01
1.022000e+09,-3.527992e+01
1.033000e+09,-3.301210e+01
1.044000e+09,-3.310709e+01
1.055000e+09,-3.353636e+01
1.066000e+09,-3.358436e+01
1.077000e+09,-3.374807e+01
1.088000e+09,-3.279741e+01
1.099000e+09,-3.318726e+01
1.110000e+09,-3.457103e+01
1.121000e+09,-3.244888e+01
1.132000e+09,-3.529792e+01
1.143000e+09,-3.257940e+01
1.154000e+09,-3.554162e+01
1.165000e+09,-3.539005e+01
1.176000e+09,-3.396326e+01
1.187000e+09,-3.393696e+01
1.198000e+09,-3.554897e+01
1.209000e+09,-3.374739e+01
1.220000e+09,-3.376601e+01
1.231000e+09,-3.475103e+01
1.242000e+09,-3.593203e+01
1.253000e+09,-3.444473e+01
1.264000e+09,-3.560079e+01
1.275000e+09,-4.290268e+01
1.286000e+09,-3.896885e+01
1.297000e+09,-4.831484e+01
1.308000e+09,-4.149364e+01
1.319000e+09,-5.052650e+01
1.330000e+09,-4.242715e+01
1.341000e+09,-3.980510e+01
1.352000e+09,-3.934987e+01
1.363000e+09,-3.747785e+01
1.374000e+09,-3.910352e+01
1.385000e+09,-3.559990e+01
1.396000e+09,-3.605925e+01
1.407000e+09,-4.184649e+01
1.418000e+09,-3.744831e+01
1.429000e+09,-4.946704e+01
1.440000e+09,-3.593200e+01
1.451000e+09,-3.969055e+01
1.462000e+09,-3.641501e+01
1.473000e+09,-3.832723e+01
1.484000e+09,-3.855486e+01
1.495000e+09,-4.155511e+01
1.506000e+09,-3.463255e+01
1.517000e+09,-4.224788e+01
1.528000e+09,-3.313959e+01
1.539000e+09,-3.599981e+01
1.550000e+09,-3.542088e+01
1.561000e+09,-3.918330e+01
1.572000e+09,-3.913198e+01
1.583000e+09,-3.980182e+01
1.594000e+09,-4.109002e+01
1.605000e+09,-3.527436e+01
1.616000e+09,-4.132322e+01
1.627000e+09,-4.588243e+01
1.638000e+09,-3.869028e+01
1.649000e+09,-4.084070e+01
1.660000e+09,-3.618931e+01
1.671000e+09,-3.935365e+01
1.682000e+09,-4.113921e+01
1.693000e+09,-4.134406e+01
1.704000e+09,-3.815620e+01
1.715000e+09,-3.762304e+01
1.726000e+09,-4.829731e+01
1.737000e+09,-4.634786e+01
1.748000e+09,-4.444516e+01
1.759000e+09,-3.902127e+01
1.770000e+09,-4.098853e+01
1.781000e+09,-4.289408e+01
1.792000e+09,-4.634254e+01
1.803000e+09,-3.987426e+01
1.814000e+09,-3.726079e+01
1.825000e+09,-4.245066e+01
1.836000e+09,-3.845717e+01
1.847000e+09,-3.859927e+01
1.858000e+09,-4.208867e+01
1.869000e+09,-3.997715e+01
1.880000e+09,-3.529928e+01
1.891000e+09,-3.929473e+01
1.902000e+09,-4.240203e+01
1.913000e+09,-3.704081e+01
1.924000e+09,-4.143908e+01
1.935000e+09,-3.534467e+01
1.946000e+09,-3.806176e+01
1.957000e+09,-3.689907e+01
1.968000e+09,-3.582468e+01
1.979000e+09,-3.930357e+01
1.990000e+09,-3.655091e+01
2.001000e+09,-3.774164e+01
2.012000e+09,-3.834518e+01
2.023000e+09,-3.625414e+01
2.034000e+09,-3.477245e+01
2.045000e+09,-3.687079e+01
2.056000e+09,-3.616101e+01
2.067000e+09,-3.590081e+01
2.078000e+09,-3.819828e+01
2.089000e+09,-3.436885e+01
2.100000e+09,-3.357603e+01
2.111000e+09,-3.460726e+01
