
Frequency,Formatted Data
1.000000e+09,-5.251282e+00
1.011000e+09,-5.587328e+00
1.022000e+09,-6.045493e+00
1.033000e+09,-6.527484e+00
1.044000e+09,-6.824858e+00
1.055000e+09,-6.809767e+00
1.066000e+09,-6.640146e+00
1.077000e+09,-6.294401e+00
1.088000e+09,-6.014506e+00
1.099000e+09,-5.887426e+00
1.110000e+09,-5.872013e+00
1.121000e+09,-6.031828e+00
1.132000e+09,-6.304956e+00
1.143000e+09,-6.435219e+00
1.154000e+09,-6.540095e+00
1.165000e+09,-6.565241e+00
1.176000e+09,-6.541330e+00
1.187000e+09,-6.429476e+00
1.198000e+09,-6.329713e+00
1.209000e+09,-6.034922e+00
1.220000e+09,-5.787909e+00
1.231000e+09,-5.579938e+00
1.242000e+09,-5.620105e+00
1.253000e+09,-5.780588e+00
1.264000e+09,-6.120833e+00
1.275000e+09,-6.407306e+00
1.286000e+09,-6.509023e+00
1.297000e+09,-6.367016e+00
1.308000e+09,-6.058132e+00
1.319000e+09,-5.670959e+00
1.330000e+09,-5.320979e+00
1.341000e+09,-5.158153e+00
1.352000e+09,-5.287021e+00
1.363000e+09,-5.596184e+00
1.374000e+09,-5.976929e+00
1.385000e+09,-6.290484e+00
1.396000e+09,-6.436867e+00
1.407000e+09,-6.343786e+00
1.418000e+09,-6.091404e+00
1.429000e+09,-5.661936e+00
1.440000e+09,-5.284947e+00
1.451000e+09,-5.110113e+00
1.462000e+09,-5.223071e+00
1.473000e+09,-5.612019e+00
1.484000e+09,-6.051778e+00
1.495000e+09,-6.337764e+00
1.506000e+09,-6.514530e+00
1.517000e+09,-6.457326e+00
1.528000e+09,-6.170806e+00
1.539000e+09,-5.813371e+00
1.550000e+09,-5.403000e+00
1.561000e+09,-5.305800e+00
1.572000e+09,-5.526531e+00
1.583000e+09,-6.003956e+00
1.594000e+09,-6.525606e+00
1.605000e+09,-6.896220e+00
1.616000e+09,-7.080864e+00
1.627000e+09,-6.871016e+00
1.638000e+09,-6.470023e+00
1.649000e+09,-5.935453e+00
1.660000e+09,-5.593501e+00
1.671000e+09,-5.640401e+00
1.682000e+09,-5.928592e+00
1.693000e+09,-6.381245e+00
1.704000e+09,-6.761254e+00
1.715000e+09,-6.887291e+00
1.726000e+09,-6.804180e+00
1.737000e+09,-6.468894e+00
1.748000e+09,-6.137662e+00
1.759000e+09,-5.934243e+00
1.770000e+09,-5.809621e+00
1.781000e+09,-5.929705e+00
1.792000e+09,-6.136873e+00
1.803000e+09,-6.214620e+00
1.814000e+09,-6.301040e+00
1.825000e+09,-6.211715e+00
1.836000e+09,-6.089284e+00
1.847000e+09,-5.922912e+00
1.858000e+09,-5.926952e+00
1.869000e+09,-5.953957e+00
1.880000e+09,-6.068594e+00
1.891000e+09,-6.124227e+00
1.902000e+09,-6.092727e+00
1.913000e+09,-5.970917e+00
1.924000e+09,-5.688973e+00
1.935000e+09,-5.481058e+00
1.946000e+09,-5.371854e+00
1.957000e+09,-5.529517e+00
1.968000e+09,-5.749054e+00
1.979000e+09,-6.083846e+00
1.990000e+09,-6.290749e+00
2.001000e+09,-6.347570e+00
2.012000e+09,-6.049844e+00
2.023000e+09,-5.550329e+00
2.034000e+09,-5.071639e+00
2.045000e+09,-4.971983e+00
2.056000e+09,-5.120967e+00
2.067000e+09,-5.812660e+00
2.078000e+09,-6.485322e+00
2.089000e+09,-6.900151e+00
2.100000e+09,-6.965097e+00
2.111000e+09,-6.658356e+00
2.122000e+09,-5.987552e+00
2.133000e+09,-5.398826e+00
2.144000e+09,-4.927949e+00
2.155000e+09,-5.163102e+00
2.166000e+09,-5.861515e+00
2.177000e+09,-6.593991e+00
2.188000e+09,-7.149176e+00
2.199000e+09,-7.427610e+00
2.210000e+09,-7.221129e+00
2.221000e+09,-6.760658e+00
2.232000e+09,-6.009599e+00
2.243000e+09,-5.355538e+00
2.254000e+09,-5.173904e+00
2.265000e+09,-5.553539e+00
2.276000e+09,-6.330912e+00
2.287000e+09,-6.961143e+00
2.298000e+09,-7.417324e+00
2.309000e+09,-7.449601e+00
2.320000e+09,-7.207754e+00
2.331000e+09,-6.648631e+00
2.342000e+09,-5.932208e+00
2.353000e+09,-5.345578e+00
2.364000e+09,-4.998236e+00
2.375000e+09,-5.406192e+00
2.386000e+09,-6.050737e+00
2.397000e+09,-6.655457e+00
2.408000e+09,-7.109354e+00
2.419000e+09,-7.231898e+00
2.430000e+09,-6.968529e+00
2.441000e+09,-6.272420e+00
2.452000e+09,-5.491016e+00
2.463000e+09,-4.777308e+00
2.474000e+09,-4.746037e+00
2.485000e+09,-5.104059e+00
2.496000e+09,-5.832611e+00
2.507000e+09,-6.460616e+00
2.518000e+09,-6.702374e+00
2.529000e+09,-6.702519e+00
2.540000e+09,-6.346087e+00
2.551000e+09,-5.724517e+00
2.562000e+09,-5.141153e+00
2.573000e+09,-4.762941e+00
2.584000e+09,-4.880763e+00
2.595000e+09,-5.257017e+00
2.606000e+09,-5.853142e+00
2.617000e+09,-6.428774e+00
2.628000e+09,-6.834926e+00
2.639000e+09,-6.785730e+00
2.650000e+09,-6.651067e+00
2.661000e+09,-6.249603e+00
2.672000e+09,-5.736163e+00
2.683000e+09,-5.452618e+00
2.694000e+09,-5.452800e+00
2.705000e+09,-5.786299e+00
2.716000e+09,-6.401369e+00
2.727000e+09,-6.987632e+00
2.738000e+09,-7.413017e+00
2.749000e+09,-7.452257e+00
2.760000e+09,-7.235725e+00
2.771000e+09,-6.751442e+00
2.782000e+09,-6.297509e+00
2.793000e+09,-5.940126e+00
2.804000e+09,-6.052073e+00
2.815000e+09,-6.406840e+00
2.826000e+09,-6.960052e+00
2.837000e+09,-7.333840e+00
2.848000e+09,-7.566160e+00
2.859000e+09,-7.487166e+00
2.870000e+09,-7.200130e+00
2.881000e+09,-6.683838e+00
2.892000e+09,-6.154326e+00
2.903000e+09,-5.806090e+00
2.914000e+09,-5.893409e+00
2.925000e+09,-6.116841e+00
2.936000e+09,-6.544959e+00
2.947000e+09,-6.745203e+00
2.958000e+09,-6.594181e+00
2.969000e+09,-6.197145e+00
2.980000e+09,-5.649002e+00
2.991000e+09,-5.176081e+00
3.002000e+09,-4.860974e+00
3.013000e+09,-4.890131e+00
3.024000e+09,-5.201659e+00
3.035000e+09,-5.384240e+00
3.046000e+09,-5.341243e+00
3.057000e+09,-5.177764e+00
3.068000e+09,-4.786697e+00
3.079000e+09,-4.479060e+00
3.090000e+09,-4.244778e+00
3.101000e+09,-4.300053e+00
3.112000e+09,-4.428163e+00
3.123000e+09,-4.526698e+00
3.134000e+09,-4.410224e+00
3.145000e+09,-4.290293e+00
3.156000e+09,-3.933676e+00
3.167000e+09,-3.793270e+00
