
Frequency,Formatted Data
1.000000e+09,5.129328e-01
1.011000e+09,4.312743e-01
1.022000e+09,3.031732e-01
1.033000e+09,1.628646e-01
1.044000e+09,1.447989e-01
1.055000e+09,2.328778e-01
1.066000e+09,3.559089e-01
1.077000e+09,4.352629e-01
1.088000e+09,5.202497e-01
1.099000e+09,4.342532e-01
1.110000e+09,3.394483e-01
1.121000e+09,2.556763e-01
1.132000e+09,2.428790e-01
1.143000e+09,3.055327e-01
1.154000e+09,3.567322e-01
1.165000e+09,4.550535e-01
1.176000e+09,4.618558e-01
1.187000e+09,4.353181e-01
1.198000e+09,3.446258e-01
1.209000e+09,3.161152e-01
1.220000e+09,3.323956e-01
1.231000e+09,3.920506e-01
1.242000e+09,4.610433e-01
1.253000e+09,5.306428e-01
1.264000e+09,4.905264e-01
1.275000e+09,4.489055e-01
1.286000e+09,3.934568e-01
1.297000e+09,3.747645e-01
1.308000e+09,3.817060e-01
1.319000e+09,4.490604e-01
1.330000e+09,4.887589e-01
1.341000e+09,5.490898e-01
1.352000e+09,5.048305e-01
1.363000e+09,4.564448e-01
1.374000e+09,3.845511e-01
1.385000e+09,3.840402e-01
1.396000e+09,3.664123e-01
1.407000e+09,3.985248e-01
1.418000e+09,4.315784e-01
1.429000e+09,4.323555e-01
1.440000e+09,4.521573e-01
1.451000e+09,4.344058e-01
1.462000e+09,4.537599e-01
1.473000e+09,4.927690e-01
1.484000e+09,4.901725e-01
1.495000e+09,5.145584e-01
1.506000e+09,4.610346e-01
1.517000e+09,4.288479e-01
1.528000e+09,4.103243e-01
1.539000e+09,3.849391e-01
1.550000e+09,4.533476e-01
1.561000e+09,4.817623e-01
1.572000e+09,5.081930e-01
1.583000e+09,4.978354e-01
1.594000e+09,4.331082e-01
1.605000e+09,3.580362e-01
1.616000e+09,2.936941e-01
1.627000e+09,3.100904e-01
1.638000e+09,3.868606e-01
1.649000e+09,4.892810e-01
1.660000e+09,5.304774e-01
1.671000e+09,5.721820e-01
1.682000e+09,5.845675e-01
1.693000e+09,4.898316e-01
1.704000e+09,4.560153e-01
1.715000e+09,4.411211e-01
1.726000e+09,4.378102e-01
1.737000e+09,4.305925e-01
1.748000e+09,4.732355e-01
1.759000e+09,4.953456e-01
1.770000e+09,5.138597e-01
1.781000e+09,5.135233e-01
1.792000e+09,5.528969e-01
1.803000e+09,5.004086e-01
1.814000e+09,5.151253e-01
1.825000e+09,4.606056e-01
1.836000e+09,4.627862e-01
1.847000e+09,4.446090e-01
1.858000e+09,4.378381e-01
1.869000e+09,4.986949e-01
1.880000e+09,5.257450e-01
1.891000e+09,5.629810e-01
1.902000e+09,5.959383e-01
1.913000e+09,5.461884e-01
1.924000e+09,4.752727e-01
1.935000e+09,4.835318e-01
1.946000e+09,4.759140e-01
1.957000e+09,5.058765e-01
1.968000e+09,5.912780e-01
1.979000e+09,5.499368e-01
1.990000e+09,5.941125e-01
2.001000e+09,5.159953e-01
2.012000e+09,4.631740e-01
2.023000e+09,4.981830e-01
2.034000e+09,5.011890e-01
2.045000e+09,5.694245e-01
2.056000e+09,5.767687e-01
2.067000e+09,5.462063e-01
2.078000e+09,4.606370e-01
2.089000e+09,4.932917e-01
2.100000e+09,4.435259e-01
2.111000e+09,4.678234e-01
2.122000e+09,5.351972e-01
2.133000e+09,5.444484e-01
2.144000e+09,5.624921e-01
2.155000e+09,5.356740e-01
2.166000e+09,5.028321e-01
2.177000e+09,5.583877e-01
2.188000e+09,6.224984e-01
2.199000e+09,5.966154e-01
2.210000e+09,5.539349e-01
2.221000e+09,5.332598e-01
2.232000e+09,4.874486e-01
2.243000e+09,4.371334e-01
2.254000e+09,4.704054e-01
2.265000e+09,5.403487e-01
2.276000e+09,6.778561e-01
2.287000e+09,7.202473e-01
2.298000e+09,7.244271e-01
2.309000e+09,5.830639e-01
2.320000e+09,4.003875e-01
2.331000e+09,3.217485e-01
2.342000e+09,3.158552e-01
2.353000e+09,4.279780e-01
2.364000e+09,6.961607e-01
2.375000e+09,8.301165e-01
2.386000e+09,8.660764e-01
2.397000e+09,7.268051e-01
2.408000e+09,4.969852e-01
2.419000e+09,2.533466e-01
2.430000e+09,1.761026e-01
2.441000e+09,2.827220e-01
2.452000e+09,4.652030e-01
2.463000e+09,6.831981e-01
2.474000e+09,7.697542e-01
2.485000e+09,7.858865e-01
2.496000e+09,6.516084e-01
2.507000e+09,5.133727e-01
2.518000e+09,3.915828e-01
2.529000e+09,3.191646e-01
2.540000e+09,4.552211e-01
2.551000e+09,5.385399e-01
2.562000e+09,6.714524e-01
2.573000e+09,7.379249e-01
2.584000e+09,6.865943e-01
2.595000e+09,6.516629e-01
2.606000e+09,5.380268e-01
2.617000e+09,4.777610e-01
2.628000e+09,4.349283e-01
2.639000e+09,4.578555e-01
2.650000e+09,4.607719e-01
2.661000e+09,5.487739e-01
2.672000e+09,5.696324e-01
2.683000e+09,5.582404e-01
2.694000e+09,6.151915e-01
2.705000e+09,5.860826e-01
2.716000e+09,5.467795e-01
2.727000e+09,4.795974e-01
2.738000e+09,4.580652e-01
2.749000e+09,4.334175e-01
2.760000e+09,5.098298e-01
2.771000e+09,5.602072e-01
2.782000e+09,5.626355e-01
2.793000e+09,6.186128e-01
2.804000e+09,6.336898e-01
2.815000e+09,6.432184e-01
2.826000e+09,6.452464e-01
