
Frequency,Formatted Data
1.000000e+09,4.940002e-01
1.011000e+09,3.926646e-01
1.022000e+09,2.292039e-01
1.033000e+09,1.398376e-01
1.044000e+09,8.981228e-02
1.055000e+09,2.057047e-01
1.066000e+09,3.579147e-01
1.077000e+09,4.587966e-01
1.088000e+09,4.986490e-01
1.099000e+09,4.140298e-01
1.110000e+09,2.766466e-01
1.121000e+09,2.157377e-01
1.132000e+09,1.809171e-01
1.143000e+09,2.571144e-01
1.154000e+09,3.408434e-01
1.165000e+09,4.664509e-01
1.176000e+09,4.524703e-01
1.187000e+09,4.136552e-01
1.198000e+09,3.311924e-01
1.209000e+09,2.472837e-01
1.220000e+09,2.617759e-01
1.231000e+09,3.238714e-01
1.242000e+09,4.004153e-01
1.253000e+09,4.358972e-01
1.264000e+09,4.533259e-01
1.275000e+09,4.409323e-01
1.286000e+09,3.871160e-01
1.297000e+09,3.718063e-01
1.308000e+09,3.840866e-01
1.319000e+09,4.051707e-01
1.330000e+09,4.372137e-01
1.341000e+09,5.192919e-01
1.352000e+09,4.580094e-01
1.363000e+09,4.023731e-01
1.374000e+09,3.675251e-01
1.385000e+09,4.004645e-01
1.396000e+09,3.755654e-01
1.407000e+09,4.185594e-01
1.418000e+09,4.339220e-01
1.429000e+09,4.275262e-01
1.440000e+09,4.141326e-01
1.451000e+09,3.872724e-01
1.462000e+09,4.358492e-01
1.473000e+09,4.654804e-01
1.484000e+09,4.903775e-01
1.495000e+09,4.992620e-01
1.506000e+09,4.676407e-01
1.517000e+09,4.231260e-01
1.528000e+09,3.710371e-01
1.539000e+09,3.556731e-01
1.550000e+09,4.332528e-01
1.561000e+09,4.212242e-01
1.572000e+09,5.241325e-01
1.583000e+09,4.961269e-01
1.594000e+09,4.561438e-01
1.605000e+09,3.641216e-01
1.616000e+09,3.141099e-01
1.627000e+09,3.282559e-01
1.638000e+09,3.846318e-01
1.649000e+09,4.597279e-01
1.660000e+09,5.025666e-01
1.671000e+09,5.461392e-01
1.682000e+09,5.378569e-01
1.693000e+09,5.005813e-01
1.704000e+09,4.408139e-01
1.715000e+09,4.310047e-01
1.726000e+09,4.399644e-01
1.737000e+09,4.346176e-01
1.748000e+09,4.765506e-01
1.759000e+09,5.057170e-01
1.770000e+09,4.793346e-01
1.781000e+09,4.569097e-01
1.792000e+09,4.689482e-01
1.803000e+09,4.502048e-01
1.814000e+09,5.115873e-01
1.825000e+09,5.117072e-01
1.836000e+09,4.876738e-01
1.847000e+09,4.837891e-01
1.858000e+09,4.728012e-01
1.869000e+09,5.257025e-01
1.880000e+09,5.084296e-01
1.891000e+09,5.595271e-01
1.902000e+09,5.520615e-01
1.913000e+09,5.235410e-01
1.924000e+09,5.015405e-01
1.935000e+09,4.728580e-01
1.946000e+09,4.886871e-01
1.957000e+09,5.327905e-01
1.968000e+09,6.316498e-01
1.979000e+09,5.971002e-01
1.990000e+09,5.386259e-01
2.001000e+09,4.612204e-01
2.012000e+09,4.815552e-01
2.023000e+09,4.984453e-01
2.034000e+09,5.984099e-01
2.045000e+09,5.837896e-01
2.056000e+09,6.803351e-01
2.067000e+09,6.311118e-01
2.078000e+09,5.477105e-01
2.089000e+09,4.841669e-01
2.100000e+09,4.630202e-01
2.111000e+09,4.657810e-01
2.122000e+09,5.188712e-01
2.133000e+09,5.144640e-01
2.144000e+09,5.427380e-01
2.155000e+09,5.702418e-01
2.166000e+09,5.452337e-01
