
Frequency,Formatted Data
1.000000e+09,-2.731113e+01
1.011000e+09,-3.213093e+01
1.022000e+09,-2.706729e+01
1.033000e+09,-2.465395e+01
1.044000e+09,-2.368201e+01
1.055000e+09,-2.219664e+01
1.066000e+09,-2.260745e+01
1.077000e+09,-2.386918e+01
1.088000e+09,-2.700857e+01
1.099000e+09,-3.066861e+01
1.110000e+09,-3.366865e+01
1.121000e+09,-3.124178e+01
1.132000e+09,-2.565474e+01
1.143000e+09,-2.298775e+01
1.154000e+09,-2.150443e+01
1.165000e+09,-1.989419e+01
1.176000e+09,-2.005997e+01
1.187000e+09,-1.938892e+01
1.198000e+09,-2.098394e+01
1.209000e+09,-2.241622e+01
1.220000e+09,-2.429641e+01
1.231000e+09,-2.773894e+01
1.242000e+09,-2.804906e+01
1.253000e+09,-2.583172e+01
1.264000e+09,-2.392012e+01
1.275000e+09,-2.346888e+01
1.286000e+09,-2.247819e+01
1.297000e+09,-2.205724e+01
1.308000e+09,-2.153884e+01
1.319000e+09,-2.185754e+01
1.330000e+09,-2.198444e+01
1.341000e+09,-2.327012e+01
1.352000e+09,-2.310646e+01
1.363000e+09,-2.176918e+01
1.374000e+09,-2.141444e+01
1.385000e+09,-2.039839e+01
1.396000e+09,-1.958086e+01
1.407000e+09,-2.039090e+01
1.418000e+09,-2.034600e+01
1.429000e+09,-2.086865e+01
1.440000e+09,-2.154540e+01
1.451000e+09,-2.162326e+01
1.462000e+09,-2.235725e+01
1.473000e+09,-2.154748e+01
1.484000e+09,-2.088491e+01
1.495000e+09,-2.002448e+01
1.506000e+09,-1.939981e+01
1.517000e+09,-1.986605e+01
1.528000e+09,-2.026611e+01
1.539000e+09,-2.242727e+01
1.550000e+09,-2.235881e+01
1.561000e+09,-2.445193e+01
1.572000e+09,-2.338848e+01
1.583000e+09,-2.236855e+01
1.594000e+09,-2.102927e+01
1.605000e+09,-1.892842e+01
1.616000e+09,-1.830979e+01
1.627000e+09,-1.762992e+01
1.638000e+09,-1.734449e+01
1.649000e+09,-1.723751e+01
1.660000e+09,-1.797524e+01
1.671000e+09,-1.943977e+01
1.682000e+09,-2.077262e+01
1.693000e+09,-2.134711e+01
1.704000e+09,-2.154077e+01
1.715000e+09,-2.085009e+01
1.726000e+09,-2.006126e+01
1.737000e+09,-1.922067e+01
1.748000e+09,-1.963346e+01
1.759000e+09,-1.898576e+01
1.770000e+09,-1.986469e+01
1.781000e+09,-2.111114e+01
1.792000e+09,-2.198032e+01
1.803000e+09,-2.372649e+01
1.814000e+09,-2.256819e+01
1.825000e+09,-2.142624e+01
1.836000e+09,-1.915380e+01
1.847000e+09,-1.822362e+01
1.858000e+09,-1.795782e+01
1.869000e+09,-1.816541e+01
1.880000e+09,-1.856809e+01
1.891000e+09,-1.996171e+01
1.902000e+09,-2.179316e+01
1.913000e+09,-2.381041e+01
1.924000e+09,-2.398458e+01
1.935000e+09,-2.251461e+01
1.946000e+09,-1.984214e+01
1.957000e+09,-1.858301e+01
1.968000e+09,-1.800606e+01
1.979000e+09,-1.794172e+01
1.990000e+09,-1.834352e+01
2.001000e+09,-1.921351e+01
2.012000e+09,-2.135281e+01
2.023000e+09,-2.394419e+01
2.034000e+09,-2.483815e+01
2.045000e+09,-2.690488e+01
2.056000e+09,-2.527497e+01
2.067000e+09,-2.326407e+01
2.078000e+09,-2.171314e+01
2.089000e+09,-2.089017e+01
2.100000e+09,-2.039805e+01
2.111000e+09,-2.155722e+01
2.122000e+09,-2.240046e+01
2.133000e+09,-2.393234e+01
2.144000e+09,-2.320897e+01
2.155000e+09,-2.219857e+01
2.166000e+09,-2.200443e+01
2.177000e+09,-2.117351e+01
2.188000e+09,-2.071889e+01
2.199000e+09,-2.121635e+01
2.210000e+09,-2.236804e+01
2.221000e+09,-2.519545e+01
2.232000e+09,-2.960917e+01
2.243000e+09,-3.784550e+01
2.254000e+09,-3.194987e+01
2.265000e+09,-2.563372e+01
2.276000e+09,-2.252735e+01
2.287000e+09,-2.109830e+01
2.298000e+09,-2.071905e+01
2.309000e+09,-2.046373e+01
2.320000e+09,-2.101056e+01
2.331000e+09,-2.275127e+01
2.342000e+09,-2.486346e+01
2.353000e+09,-2.792555e+01
2.364000e+09,-3.277240e+01
2.375000e+09,-4.084395e+01
2.386000e+09,-3.635459e+01
2.397000e+09,-3.178067e+01
2.408000e+09,-2.749389e+01
2.419000e+09,-2.558332e+01
2.430000e+09,-2.758065e+01
2.441000e+09,-2.881685e+01
2.452000e+09,-3.108702e+01
2.463000e+09,-3.232032e+01
2.474000e+09,-3.407910e+01
2.485000e+09,-4.342553e+01
2.496000e+09,-3.865246e+01
2.507000e+09,-4.427962e+01
2.518000e+09,-4.579370e+01
2.529000e+09,-5.551182e+01
2.540000e+09,-4.157940e+01
2.551000e+09,-3.984247e+01
2.562000e+09,-3.677421e+01
2.573000e+09,-3.534543e+01
2.584000e+09,-3.241850e+01
2.595000e+09,-3.209328e+01
2.606000e+09,-3.519909e+01
2.617000e+09,-3.510361e+01
2.628000e+09,-3.881224e+01
2.639000e+09,-2.861304e+01
2.650000e+09,-2.756880e+01
2.661000e+09,-2.423199e+01
2.672000e+09,-2.205137e+01
2.683000e+09,-2.189462e+01
2.694000e+09,-2.009154e+01
2.705000e+09,-1.984042e+01
2.716000e+09,-2.032816e+01
2.727000e+09,-2.129504e+01
2.738000e+09,-2.197498e+01
2.749000e+09,-2.344252e+01
2.760000e+09,-2.859535e+01
2.771000e+09,-4.912959e+01
2.782000e+09,-3.048565e+01
2.793000e+09,-2.670354e+01
2.804000e+09,-2.246161e+01
2.815000e+09,-2.155618e+01
2.826000e+09,-1.980898e+01
2.837000e+09,-1.933315e+01
2.848000e+09,-2.042895e+01
2.859000e+09,-2.010594e+01
2.870000e+09,-2.251014e+01
2.881000e+09,-2.237705e+01
2.892000e+09,-2.421106e+01
2.903000e+09,-2.200269e+01
2.914000e+09,-2.095563e+01
2.925000e+09,-2.042720e+01
2.936000e+09,-1.989117e+01
2.947000e+09,-2.014324e+01
2.958000e+09,-1.953012e+01
2.969000e+09,-1.995497e+01
2.980000e+09,-1.994230e+01
2.991000e+09,-1.947636e+01
3.002000e+09,-1.765691e+01
3.013000e+09,-1.713485e+01
3.024000e+09,-1.616960e+01
3.035000e+09,-1.536283e+01
3.046000e+09,-1.560209e+01
3.057000e+09,-1.624107e+01
3.068000e+09,-1.836518e+01
3.079000e+09,-1.994878e+01
3.090000e+09,-2.337797e+01
3.101000e+09,-2.185492e+01
3.112000e+09,-1.906181e+01
3.123000e+09,-1.634104e+01
3.134000e+09,-1.489320e+01
3.145000e+09,-1.392257e+01
3.156000e+09,-1.363322e+01
3.167000e+09,-1.343131e+01
3.178000e+09,-1.424616e+01
3.189000e+09,-1.524492e+01
3.200000e+09,-1.633268e+01
