
Frequency,Formatted Data
1.000000e+09,4.848295e-01
1.011000e+09,3.652465e-01
1.022000e+09,2.257808e-01
1.033000e+09,1.147441e-01
1.044000e+09,9.473967e-02
1.055000e+09,1.747968e-01
1.066000e+09,3.369968e-01
1.077000e+09,4.525715e-01
1.088000e+09,4.966433e-01
1.099000e+09,4.234921e-01
1.110000e+09,3.223726e-01
1.121000e+09,2.075172e-01
1.132000e+09,1.790952e-01
1.143000e+09,2.421330e-01
1.154000e+09,3.533083e-01
1.165000e+09,4.386217e-01
1.176000e+09,4.793565e-01
1.187000e+09,4.264239e-01
1.198000e+09,3.206769e-01
1.209000e+09,2.625338e-01
1.220000e+09,2.739401e-01
1.231000e+09,3.039195e-01
1.242000e+09,3.985668e-01
1.253000e+09,4.810813e-01
1.264000e+09,4.601901e-01
1.275000e+09,4.305880e-01
1.286000e+09,3.959302e-01
1.297000e+09,3.784837e-01
1.308000e+09,3.746686e-01
1.319000e+09,4.223493e-01
1.330000e+09,4.560906e-01
1.341000e+09,5.109665e-01
1.352000e+09,4.469564e-01
1.363000e+09,4.159740e-01
1.374000e+09,3.924689e-01
1.385000e+09,3.914503e-01
1.396000e+09,3.938400e-01
1.407000e+09,4.103125e-01
1.418000e+09,4.048730e-01
1.429000e+09,4.028921e-01
1.440000e+09,4.148684e-01
1.451000e+09,4.247484e-01
1.462000e+09,4.410151e-01
1.473000e+09,4.369578e-01
1.484000e+09,4.821676e-01
1.495000e+09,4.902994e-01
1.506000e+09,4.708394e-01
1.517000e+09,4.321837e-01
1.528000e+09,3.816649e-01
1.539000e+09,3.726122e-01
1.550000e+09,4.267935e-01
1.561000e+09,4.524449e-01
1.572000e+09,4.798535e-01
1.583000e+09,4.970183e-01
1.594000e+09,4.508223e-01
1.605000e+09,3.749413e-01
1.616000e+09,3.022476e-01
1.627000e+09,3.288115e-01
1.638000e+09,3.948531e-01
1.649000e+09,4.676982e-01
1.660000e+09,5.292374e-01
1.671000e+09,5.584803e-01
1.682000e+09,5.417129e-01
1.693000e+09,5.335900e-01
1.704000e+09,4.534308e-01
1.715000e+09,4.578941e-01
1.726000e+09,4.257327e-01
1.737000e+09,4.082501e-01
1.748000e+09,4.747286e-01
1.759000e+09,4.952511e-01
1.770000e+09,4.810450e-01
1.781000e+09,4.418535e-01
1.792000e+09,4.834852e-01
1.803000e+09,4.822677e-01
1.814000e+09,5.092125e-01
1.825000e+09,4.850185e-01
1.836000e+09,5.001622e-01
1.847000e+09,4.773995e-01
1.858000e+09,4.877031e-01
1.869000e+09,5.138349e-01
1.880000e+09,5.085466e-01
1.891000e+09,5.751234e-01
1.902000e+09,5.735532e-01
1.913000e+09,5.367763e-01
1.924000e+09,4.587187e-01
1.935000e+09,4.996481e-01
1.946000e+09,5.005861e-01
1.957000e+09,5.372810e-01
1.968000e+09,5.971144e-01
1.979000e+09,5.764293e-01
1.990000e+09,5.443060e-01
2.001000e+09,4.843704e-01
2.012000e+09,4.401648e-01
2.023000e+09,5.015109e-01
2.034000e+09,5.894198e-01
2.045000e+09,5.621777e-01
2.056000e+09,6.262768e-01
2.067000e+09,6.307374e-01
2.078000e+09,5.775792e-01
2.089000e+09,4.824180e-01
2.100000e+09,4.704744e-01
2.111000e+09,4.496489e-01
2.122000e+09,5.175049e-01
2.133000e+09,5.125071e-01
2.144000e+09,5.828368e-01
2.155000e+09,5.254818e-01
2.166000e+09,5.321952e-01
2.177000e+09,5.220143e-01
2.188000e+09,5.403788e-01
2.199000e+09,5.516734e-01
2.210000e+09,5.548149e-01
2.221000e+09,5.009884e-01
2.232000e+09,4.580028e-01
2.243000e+09,4.343062e-01
2.254000e+09,4.571567e-01
2.265000e+09,5.471985e-01
2.276000e+09,6.486159e-01
2.287000e+09,6.860108e-01
2.298000e+09,6.787687e-01
2.309000e+09,4.942243e-01
2.320000e+09,3.090432e-01
2.331000e+09,2.370030e-01
2.342000e+09,2.676518e-01
2.353000e+09,3.447236e-01
2.364000e+09,6.502458e-01
2.375000e+09,8.303686e-01
2.386000e+09,8.348567e-01
2.397000e+09,7.001934e-01
2.408000e+09,4.373725e-01
2.419000e+09,2.100500e-01
2.430000e+09,1.083410e-01
2.441000e+09,1.649018e-01
2.452000e+09,3.753837e-01
2.463000e+09,6.388154e-01
2.474000e+09,7.261853e-01
2.485000e+09,7.490278e-01
2.496000e+09,5.631960e-01
2.507000e+09,3.877857e-01
2.518000e+09,2.762755e-01
2.529000e+09,2.484014e-01
2.540000e+09,2.967948e-01
2.551000e+09,4.784446e-01
2.562000e+09,6.526759e-01
2.573000e+09,7.205236e-01
2.584000e+09,7.289659e-01
2.595000e+09,6.663829e-01
2.606000e+09,5.092571e-01
2.617000e+09,4.602560e-01
2.628000e+09,4.118960e-01
2.639000e+09,4.647235e-01
2.650000e+09,4.328119e-01
2.661000e+09,5.552487e-01
2.672000e+09,6.033302e-01
2.683000e+09,6.455417e-01
2.694000e+09,6.442193e-01
2.705000e+09,6.045256e-01
2.716000e+09,5.269697e-01
2.727000e+09,4.987308e-01
2.738000e+09,5.210351e-01
2.749000e+09,4.555539e-01
2.760000e+09,5.686418e-01
2.771000e+09,5.548147e-01
2.782000e+09,5.993094e-01
2.793000e+09,6.332363e-01
2.804000e+09,6.277121e-01
2.815000e+09,6.525826e-01
2.826000e+09,6.287218e-01
2.837000e+09,6.470154e-01
2.848000e+09,6.148422e-01
2.859000e+09,6.102970e-01
2.870000e+09,5.951213e-01
2.881000e+09,6.219169e-01
2.892000e+09,6.381214e-01
2.903000e+09,7.063515e-01
2.914000e+09,7.148889e-01
2.925000e+09,7.405121e-01
2.936000e+09,6.865417e-01
2.947000e+09,6.642279e-01
2.958000e+09,6.567117e-01
2.969000e+09,6.812085e-01
2.980000e+09,6.709846e-01
2.991000e+09,6.635656e-01
3.002000e+09,7.001333e-01
3.013000e+09,6.234810e-01
3.024000e+09,5.428476e-01
3.035000e+09,5.710327e-01
3.046000e+09,5.692206e-01
3.057000e+09,6.727867e-01
3.068000e+09,7.150638e-01
3.079000e+09,6.252335e-01
3.090000e+09,5.809570e-01
3.101000e+09,5.076674e-01
3.112000e+09,4.341703e-01
3.123000e+09,5.626079e-01
3.134000e+09,6.220345e-01
3.145000e+09,7.426543e-01
3.156000e+09,7.656643e-01
3.167000e+09,7.041762e-01
3.178000e+09,5.459931e-01
3.189000e+09,4.615918e-01
3.200000e+09,4.600772e-01
