
Frequency,Formatted Data
1.000000e+09,5.275542e-01
1.011000e+09,3.944131e-01
1.022000e+09,2.854387e-01
1.033000e+09,1.361125e-01
1.044000e+09,1.398758e-01
1.055000e+09,2.264902e-01
1.066000e+09,3.490405e-01
1.077000e+09,4.653997e-01
1.088000e+09,4.905977e-01
1.099000e+09,4.286921e-01
1.110000e+09,3.055258e-01
1.121000e+09,1.925419e-01
1.132000e+09,1.930544e-01
1.143000e+09,2.421580e-01
1.154000e+09,3.268528e-01
1.165000e+09,4.398839e-01
1.176000e+09,4.605589e-01
1.187000e+09,4.218528e-01
1.198000e+09,3.441857e-01
1.209000e+09,2.884416e-01
1.220000e+09,3.080106e-01
1.231000e+09,3.473193e-01
1.242000e+09,4.410887e-01
1.253000e+09,4.810695e-01
1.264000e+09,4.673333e-01
1.275000e+09,4.203454e-01
1.286000e+09,3.822349e-01
1.297000e+09,3.489876e-01
1.308000e+09,3.599955e-01
1.319000e+09,3.799573e-01
1.330000e+09,4.547292e-01
1.341000e+09,4.774369e-01
1.352000e+09,4.471588e-01
1.363000e+09,4.194037e-01
1.374000e+09,3.882633e-01
1.385000e+09,4.040553e-01
1.396000e+09,4.244312e-01
1.407000e+09,4.587337e-01
1.418000e+09,4.538892e-01
1.429000e+09,4.604023e-01
1.440000e+09,4.395025e-01
1.451000e+09,4.154641e-01
1.462000e+09,3.996592e-01
1.473000e+09,4.340658e-01
1.484000e+09,4.598965e-01
1.495000e+09,4.440787e-01
1.506000e+09,4.500207e-01
1.517000e+09,3.938995e-01
1.528000e+09,3.338251e-01
1.539000e+09,3.089239e-01
1.550000e+09,4.038174e-01
1.561000e+09,4.250366e-01
1.572000e+09,4.802321e-01
1.583000e+09,4.809239e-01
1.594000e+09,4.521994e-01
1.605000e+09,3.804151e-01
1.616000e+09,3.057446e-01
1.627000e+09,3.147514e-01
1.638000e+09,4.078289e-01
1.649000e+09,4.210210e-01
1.660000e+09,4.828692e-01
1.671000e+09,5.037854e-01
1.682000e+09,4.893072e-01
1.693000e+09,4.725370e-01
1.704000e+09,4.161510e-01
1.715000e+09,4.108440e-01
1.726000e+09,4.009306e-01
1.737000e+09,4.023981e-01
1.748000e+09,4.269332e-01
1.759000e+09,4.487998e-01
1.770000e+09,4.427389e-01
1.781000e+09,4.188585e-01
1.792000e+09,4.368012e-01
1.803000e+09,4.315710e-01
1.814000e+09,4.755258e-01
1.825000e+09,4.649714e-01
1.836000e+09,4.394357e-01
1.847000e+09,4.404524e-01
1.858000e+09,4.337600e-01
1.869000e+09,4.880195e-01
1.880000e+09,5.038874e-01
1.891000e+09,5.241528e-01
1.902000e+09,5.417567e-01
1.913000e+09,5.309694e-01
1.924000e+09,4.866659e-01
1.935000e+09,4.288160e-01
1.946000e+09,4.396641e-01
1.957000e+09,4.710381e-01
1.968000e+09,5.336294e-01
1.979000e+09,5.451101e-01
1.990000e+09,5.418000e-01
2.001000e+09,4.996020e-01
2.012000e+09,4.819763e-01
2.023000e+09,5.074293e-01
2.034000e+09,5.955643e-01
2.045000e+09,5.634152e-01
2.056000e+09,5.845995e-01
2.067000e+09,5.923224e-01
2.078000e+09,5.137789e-01
2.089000e+09,4.552163e-01
2.100000e+09,4.597067e-01
2.111000e+09,4.791825e-01
2.122000e+09,5.493268e-01
2.133000e+09,5.441598e-01
2.144000e+09,5.939323e-01
2.155000e+09,5.467446e-01
2.166000e+09,5.112753e-01
2.177000e+09,5.399163e-01
2.188000e+09,6.027472e-01
2.199000e+09,5.740860e-01
2.210000e+09,6.480715e-01
2.221000e+09,6.105404e-01
2.232000e+09,5.751512e-01
2.243000e+09,4.890100e-01
2.254000e+09,4.986938e-01
2.265000e+09,5.773439e-01
2.276000e+09,6.010746e-01
2.287000e+09,6.445579e-01
2.298000e+09,6.458605e-01
2.309000e+09,4.997133e-01
2.320000e+09,3.582631e-01
2.331000e+09,2.941863e-01
2.342000e+09,3.004598e-01
2.353000e+09,4.438507e-01
2.364000e+09,6.609572e-01
2.375000e+09,8.005265e-01
2.386000e+09,8.394801e-01
2.397000e+09,7.003522e-01
2.408000e+09,5.039427e-01
2.419000e+09,2.660043e-01
2.430000e+09,1.995061e-01
2.441000e+09,3.255927e-01
2.452000e+09,4.943542e-01
2.463000e+09,7.606009e-01
2.474000e+09,8.063412e-01
2.485000e+09,7.539529e-01
2.496000e+09,5.323142e-01
2.507000e+09,3.856627e-01
2.518000e+09,3.186954e-01
2.529000e+09,2.403857e-01
2.540000e+09,3.946262e-01
2.551000e+09,4.644356e-01
2.562000e+09,6.902120e-01
2.573000e+09,7.822345e-01
2.584000e+09,7.178431e-01
2.595000e+09,6.030338e-01
2.606000e+09,5.321936e-01
2.617000e+09,4.581760e-01
2.628000e+09,4.658924e-01
2.639000e+09,4.759628e-01
2.650000e+09,4.850805e-01
2.661000e+09,5.769634e-01
2.672000e+09,6.658338e-01
2.683000e+09,6.497738e-01
2.694000e+09,6.763077e-01
2.705000e+09,6.197664e-01
2.716000e+09,5.003905e-01
2.727000e+09,4.972680e-01
2.738000e+09,4.434164e-01
2.749000e+09,4.493186e-01
2.760000e+09,5.196991e-01
2.771000e+09,5.874873e-01
2.782000e+09,6.032549e-01
2.793000e+09,6.604127e-01
2.804000e+09,6.689104e-01
2.815000e+09,6.390294e-01
2.826000e+09,5.985386e-01
2.837000e+09,5.733005e-01
2.848000e+09,5.736098e-01
2.859000e+09,5.754872e-01
2.870000e+09,5.821370e-01
2.881000e+09,6.201810e-01
2.892000e+09,6.241167e-01
2.903000e+09,7.432753e-01
2.914000e+09,6.888654e-01
2.925000e+09,7.167795e-01
2.936000e+09,6.561034e-01
2.947000e+09,6.316532e-01
2.958000e+09,6.092091e-01
2.969000e+09,6.245561e-01
2.980000e+09,6.501681e-01
2.991000e+09,6.619766e-01
3.002000e+09,7.000378e-01
3.013000e+09,6.724643e-01
3.024000e+09,5.497165e-01
3.035000e+09,5.837396e-01
3.046000e+09,5.501650e-01
3.057000e+09,6.412216e-01
3.068000e+09,6.834121e-01
3.079000e+09,6.438274e-01
3.090000e+09,6.215515e-01
3.101000e+09,5.566396e-01
3.112000e+09,4.516526e-01
3.123000e+09,5.681084e-01
3.134000e+09,6.419106e-01
3.145000e+09,7.279117e-01
3.156000e+09,8.132901e-01
3.167000e+09,6.790575e-01
3.178000e+09,6.201098e-01
3.189000e+09,5.381241e-01
3.200000e+09,5.695660e-01
