
Frequency,Formatted Data
1.000000e+09,-2.781549e+00
1.011000e+09,-3.086982e+00
1.022000e+09,-3.326111e+00
1.033000e+09,-3.534980e+00
1.044000e+09,-3.515110e+00
1.055000e+09,-3.178689e+00
1.066000e+09,-2.812609e+00
1.077000e+09,-2.607952e+00
1.088000e+09,-2.672293e+00
1.099000e+09,-2.872488e+00
1.110000e+09,-3.136566e+00
1.121000e+09,-3.330894e+00
1.132000e+09,-3.443428e+00
1.143000e+09,-3.340356e+00
1.154000e+09,-3.058690e+00
1.165000e+09,-2.759598e+00
1.176000e+09,-2.741718e+00
1.187000e+09,-2.865082e+00
1.198000e+09,-3.041562e+00
1.209000e+09,-3.121981e+00
1.220000e+09,-3.177724e+00
1.231000e+09,-3.112182e+00
1.242000e+09,-2.962927e+00
1.253000e+09,-2.818423e+00
1.264000e+09,-2.800062e+00
1.275000e+09,-2.907012e+00
1.286000e+09,-3.020438e+00
1.297000e+09,-3.095695e+00
1.308000e+09,-3.103316e+00
1.319000e+09,-3.116467e+00
1.330000e+09,-3.055305e+00
1.341000e+09,-2.933685e+00
1.352000e+09,-2.761989e+00
1.363000e+09,-2.794817e+00
1.374000e+09,-2.902764e+00
1.385000e+09,-2.965156e+00
1.396000e+09,-3.070653e+00
1.407000e+09,-3.141228e+00
1.418000e+09,-3.157135e+00
1.429000e+09,-3.098498e+00
1.440000e+09,-2.866777e+00
1.451000e+09,-2.727857e+00
1.462000e+09,-2.686350e+00
1.473000e+09,-2.746094e+00
1.484000e+09,-2.876423e+00
1.495000e+09,-2.961748e+00
1.506000e+09,-3.165986e+00
1.517000e+09,-3.316197e+00
1.528000e+09,-3.276938e+00
1.539000e+09,-3.141058e+00
1.550000e+09,-2.886335e+00
1.561000e+09,-2.708864e+00
1.572000e+09,-2.711336e+00
1.583000e+09,-2.755885e+00
1.594000e+09,-2.952898e+00
1.605000e+09,-3.215835e+00
1.616000e+09,-3.433445e+00
1.627000e+09,-3.387494e+00
1.638000e+09,-3.087265e+00
1.649000e+09,-2.880215e+00
1.660000e+09,-2.708506e+00
1.671000e+09,-2.644426e+00
1.682000e+09,-2.718427e+00
1.693000e+09,-2.875497e+00
1.704000e+09,-3.092697e+00
1.715000e+09,-3.177109e+00
1.726000e+09,-3.164900e+00
1.737000e+09,-3.042451e+00
1.748000e+09,-2.940484e+00
1.759000e+09,-2.874230e+00
1.770000e+09,-2.853979e+00
1.781000e+09,-2.884043e+00
1.792000e+09,-2.910911e+00
1.803000e+09,-2.897661e+00
1.814000e+09,-2.880044e+00
1.825000e+09,-2.867433e+00
1.836000e+09,-2.854362e+00
1.847000e+09,-2.904262e+00
1.858000e+09,-2.976127e+00
1.869000e+09,-3.077358e+00
1.880000e+09,-3.117929e+00
1.891000e+09,-3.068860e+00
1.902000e+09,-2.896895e+00
1.913000e+09,-2.720814e+00
1.924000e+09,-2.553392e+00
1.935000e+09,-2.552721e+00
1.946000e+09,-2.654280e+00
1.957000e+09,-2.840300e+00
1.968000e+09,-3.106343e+00
1.979000e+09,-3.361033e+00
1.990000e+09,-3.317541e+00
2.001000e+09,-3.204516e+00
2.012000e+09,-2.819569e+00
2.023000e+09,-2.423861e+00
2.034000e+09,-2.154831e+00
2.045000e+09,-2.280493e+00
2.056000e+09,-2.678795e+00
2.067000e+09,-3.237601e+00
2.078000e+09,-3.674133e+00
2.089000e+09,-3.762146e+00
2.100000e+09,-3.596910e+00
2.111000e+09,-3.039510e+00
2.122000e+09,-2.442475e+00
2.133000e+09,-1.940737e+00
2.144000e+09,-1.908071e+00
2.155000e+09,-2.531550e+00
2.166000e+09,-3.210376e+00
2.177000e+09,-3.632819e+00
2.188000e+09,-3.727574e+00
2.199000e+09,-3.608984e+00
2.210000e+09,-3.214765e+00
2.221000e+09,-2.635560e+00
2.232000e+09,-2.050189e+00
2.243000e+09,-1.956787e+00
2.254000e+09,-2.441616e+00
2.265000e+09,-3.030981e+00
2.276000e+09,-3.386891e+00
2.287000e+09,-3.568822e+00
2.298000e+09,-3.658583e+00
2.309000e+09,-3.518832e+00
2.320000e+09,-3.124668e+00
2.331000e+09,-2.572001e+00
2.342000e+09,-2.253507e+00
2.353000e+09,-2.459090e+00
2.364000e+09,-2.664341e+00
2.375000e+09,-2.856837e+00
2.386000e+09,-3.226668e+00
2.397000e+09,-3.452556e+00
2.408000e+09,-3.625356e+00
2.419000e+09,-3.473219e+00
2.430000e+09,-3.045472e+00
2.441000e+09,-2.702927e+00
2.452000e+09,-2.527092e+00
2.463000e+09,-2.537590e+00
2.474000e+09,-2.685244e+00
2.485000e+09,-2.988753e+00
2.496000e+09,-3.416254e+00
2.507000e+09,-3.630195e+00
2.518000e+09,-3.543144e+00
2.529000e+09,-3.276516e+00
2.540000e+09,-2.933046e+00
2.551000e+09,-2.716666e+00
2.562000e+09,-2.546461e+00
2.573000e+09,-2.540921e+00
