
Frequency,Formatted Data
1.000000e+09,4.996788e-01
1.011000e+09,3.913612e-01
1.022000e+09,2.153951e-01
1.033000e+09,1.152866e-01
1.044000e+09,8.617676e-02
1.055000e+09,1.938994e-01
1.066000e+09,3.356088e-01
1.077000e+09,4.689162e-01
1.088000e+09,5.137951e-01
1.099000e+09,4.170158e-01
1.110000e+09,2.897091e-01
1.121000e+09,2.145360e-01
1.132000e+09,1.886807e-01
1.143000e+09,2.432594e-01
1.154000e+09,3.375955e-01
1.165000e+09,4.335659e-01
1.176000e+09,4.533734e-01
1.187000e+09,4.230950e-01
1.198000e+09,3.038126e-01
1.209000e+09,2.748079e-01
1.220000e+09,2.575023e-01
1.231000e+09,3.265137e-01
1.242000e+09,4.056326e-01
1.253000e+09,4.660376e-01
1.264000e+09,4.804342e-01
1.275000e+09,4.550259e-01
1.286000e+09,3.846497e-01
1.297000e+09,3.699258e-01
1.308000e+09,3.887819e-01
1.319000e+09,4.086679e-01
1.330000e+09,4.424619e-01
1.341000e+09,4.818054e-01
1.352000e+09,4.592190e-01
1.363000e+09,4.163942e-01
1.374000e+09,3.899855e-01
1.385000e+09,3.946195e-01
1.396000e+09,3.887147e-01
1.407000e+09,4.065384e-01
1.418000e+09,4.160427e-01
1.429000e+09,4.421999e-01
1.440000e+09,4.083909e-01
1.451000e+09,4.039247e-01
1.462000e+09,4.327473e-01
1.473000e+09,4.547939e-01
1.484000e+09,4.818106e-01
1.495000e+09,5.033700e-01
1.506000e+09,4.495530e-01
1.517000e+09,4.446066e-01
1.528000e+09,3.965690e-01
1.539000e+09,3.448995e-01
1.550000e+09,3.948497e-01
1.561000e+09,4.505496e-01
1.572000e+09,4.939414e-01
1.583000e+09,4.802104e-01
1.594000e+09,4.375676e-01
1.605000e+09,3.951218e-01
1.616000e+09,3.206219e-01
1.627000e+09,3.083711e-01
1.638000e+09,3.778350e-01
1.649000e+09,4.268425e-01
1.660000e+09,5.204643e-01
1.671000e+09,5.226772e-01
1.682000e+09,5.599815e-01
1.693000e+09,5.078040e-01
1.704000e+09,4.641033e-01
1.715000e+09,4.675625e-01
1.726000e+09,4.322092e-01
1.737000e+09,4.337780e-01
1.748000e+09,4.651405e-01
1.759000e+09,5.065707e-01
1.770000e+09,4.843397e-01
1.781000e+09,4.816458e-01
1.792000e+09,4.713874e-01
1.803000e+09,4.830936e-01
1.814000e+09,4.997580e-01
1.825000e+09,5.036898e-01
1.836000e+09,5.000894e-01
1.847000e+09,5.140673e-01
1.858000e+09,4.788179e-01
1.869000e+09,5.349005e-01
1.880000e+09,5.464756e-01
1.891000e+09,5.649215e-01
1.902000e+09,5.665707e-01
1.913000e+09,5.410417e-01
1.924000e+09,5.145863e-01
1.935000e+09,5.091803e-01
1.946000e+09,4.850861e-01
1.957000e+09,5.473873e-01
1.968000e+09,5.836407e-01
1.979000e+09,5.568174e-01
1.990000e+09,5.489507e-01
2.001000e+09,5.010656e-01
2.012000e+09,4.247961e-01
2.023000e+09,5.008126e-01
2.034000e+09,5.633613e-01
2.045000e+09,5.979552e-01
2.056000e+09,6.343911e-01
2.067000e+09,6.275626e-01
2.078000e+09,5.283835e-01
2.089000e+09,4.993792e-01
2.100000e+09,4.595977e-01
2.111000e+09,4.386852e-01
2.122000e+09,5.005741e-01
2.133000e+09,5.487485e-01
2.144000e+09,5.752917e-01
2.155000e+09,5.073628e-01
2.166000e+09,4.898418e-01
2.177000e+09,5.651904e-01
2.188000e+09,5.701027e-01
2.199000e+09,5.798787e-01
2.210000e+09,5.988544e-01
2.221000e+09,5.562270e-01
2.232000e+09,4.874996e-01
2.243000e+09,4.310301e-01
2.254000e+09,4.786865e-01
2.265000e+09,5.283513e-01
2.276000e+09,6.673212e-01
2.287000e+09,7.044864e-01
2.298000e+09,6.647021e-01
2.309000e+09,5.062183e-01
2.320000e+09,3.273623e-01
2.331000e+09,2.542223e-01
2.342000e+09,3.031251e-01
2.353000e+09,3.605823e-01
2.364000e+09,6.461126e-01
2.375000e+09,8.109221e-01
2.386000e+09,8.049389e-01
2.397000e+09,6.666462e-01
2.408000e+09,4.302072e-01
2.419000e+09,1.861620e-01
2.430000e+09,1.098767e-01
2.441000e+09,2.320290e-01
2.452000e+09,3.871721e-01
2.463000e+09,6.305183e-01
2.474000e+09,8.093922e-01
2.485000e+09,7.341592e-01
2.496000e+09,6.044013e-01
2.507000e+09,3.868550e-01
2.518000e+09,3.002825e-01
2.529000e+09,2.645686e-01
2.540000e+09,3.513258e-01
2.551000e+09,4.919391e-01
2.562000e+09,6.701527e-01
2.573000e+09,7.581083e-01
2.584000e+09,7.418790e-01
2.595000e+09,6.444564e-01
2.606000e+09,5.061571e-01
2.617000e+09,4.404160e-01
2.628000e+09,4.012612e-01
2.639000e+09,4.328460e-01
2.650000e+09,4.877133e-01
2.661000e+09,5.496858e-01
2.672000e+09,6.331639e-01
2.683000e+09,5.945318e-01
2.694000e+09,6.262170e-01
2.705000e+09,5.707948e-01
2.716000e+09,5.224510e-01
2.727000e+09,5.019358e-01
2.738000e+09,4.472967e-01
2.749000e+09,4.436272e-01
2.760000e+09,5.456148e-01
2.771000e+09,5.773805e-01
2.782000e+09,5.717806e-01
2.793000e+09,6.160269e-01
2.804000e+09,6.122337e-01
2.815000e+09,6.055503e-01
2.826000e+09,6.228586e-01
2.837000e+09,6.081364e-01
2.848000e+09,6.004143e-01
2.859000e+09,5.685845e-01
2.870000e+09,5.504303e-01
2.881000e+09,6.381407e-01
2.892000e+09,6.391675e-01
2.903000e+09,6.350788e-01
2.914000e+09,6.659338e-01
2.925000e+09,7.113153e-01
2.936000e+09,6.414311e-01
2.947000e+09,7.381157e-01
2.958000e+09,6.575007e-01
2.969000e+09,6.653310e-01
2.980000e+09,6.596595e-01
2.991000e+09,6.730020e-01
3.002000e+09,6.908212e-01
3.013000e+09,6.274287e-01
3.024000e+09,5.492077e-01
3.035000e+09,5.797751e-01
3.046000e+09,6.288928e-01
3.057000e+09,6.319117e-01
3.068000e+09,6.929968e-01
3.079000e+09,5.930694e-01
3.090000e+09,5.693306e-01
3.101000e+09,4.430137e-01
3.112000e+09,4.161502e-01
3.123000e+09,5.341213e-01
3.134000e+09,6.881283e-01
3.145000e+09,6.958758e-01
3.156000e+09,7.440236e-01
3.167000e+09,6.502728e-01
3.178000e+09,5.255649e-01
3.189000e+09,5.200906e-01
3.200000e+09,4.812608e-01
