
Frequency,Formatted Data
1.000000e+09,-2.546611e+01
1.011000e+09,-2.707909e+01
1.022000e+09,-2.621754e+01
1.033000e+09,-2.356657e+01
1.044000e+09,-2.434299e+01
1.055000e+09,-2.449699e+01
1.066000e+09,-2.505649e+01
1.077000e+09,-2.624680e+01
1.088000e+09,-2.866128e+01
1.099000e+09,-2.930177e+01
1.110000e+09,-2.790363e+01
1.121000e+09,-2.594494e+01
1.132000e+09,-2.337270e+01
1.143000e+09,-2.255198e+01
1.154000e+09,-2.263422e+01
1.165000e+09,-2.281193e+01
1.176000e+09,-2.307708e+01
1.187000e+09,-2.381059e+01
1.198000e+09,-2.495430e+01
1.209000e+09,-2.608464e+01
1.220000e+09,-2.661935e+01
1.231000e+09,-2.708818e+01
1.242000e+09,-2.425101e+01
1.253000e+09,-2.449444e+01
1.264000e+09,-2.342737e+01
1.275000e+09,-2.358838e+01
1.286000e+09,-2.393448e+01
1.297000e+09,-2.265324e+01
1.308000e+09,-2.253531e+01
1.319000e+09,-2.200151e+01
1.330000e+09,-2.054749e+01
1.341000e+09,-2.077215e+01
1.352000e+09,-2.046971e+01
1.363000e+09,-2.056994e+01
1.374000e+09,-2.061171e+01
1.385000e+09,-2.072797e+01
1.396000e+09,-2.176942e+01
1.407000e+09,-2.396311e+01
1.418000e+09,-2.489609e+01
1.429000e+09,-2.399439e+01
1.440000e+09,-2.368520e+01
1.451000e+09,-2.192910e+01
1.462000e+09,-2.142994e+01
1.473000e+09,-2.022794e+01
1.484000e+09,-1.986746e+01
1.495000e+09,-2.009210e+01
1.506000e+09,-1.981853e+01
1.517000e+09,-2.044566e+01
1.528000e+09,-2.080714e+01
1.539000e+09,-2.208035e+01
1.550000e+09,-2.158439e+01
1.561000e+09,-2.172361e+01
1.572000e+09,-2.089203e+01
1.583000e+09,-2.042795e+01
1.594000e+09,-2.040944e+01
1.605000e+09,-2.019913e+01
1.616000e+09,-2.108288e+01
1.627000e+09,-2.020533e+01
1.638000e+09,-1.965628e+01
1.649000e+09,-1.926389e+01
1.660000e+09,-1.923632e+01
1.671000e+09,-1.924879e+01
1.682000e+09,-1.872852e+01
1.693000e+09,-1.851117e+01
1.704000e+09,-1.921458e+01
1.715000e+09,-1.976196e+01
1.726000e+09,-2.036568e+01
1.737000e+09,-2.111267e+01
1.748000e+09,-2.218791e+01
1.759000e+09,-2.221762e+01
1.770000e+09,-2.112715e+01
1.781000e+09,-2.045691e+01
1.792000e+09,-1.959586e+01
1.803000e+09,-1.931030e+01
1.814000e+09,-1.928342e+01
1.825000e+09,-1.917774e+01
1.836000e+09,-1.905994e+01
1.847000e+09,-1.955131e+01
1.858000e+09,-2.027036e+01
1.869000e+09,-2.093528e+01
1.880000e+09,-2.075070e+01
1.891000e+09,-2.145706e+01
1.902000e+09,-2.239341e+01
1.913000e+09,-2.155586e+01
1.924000e+09,-2.118936e+01
1.935000e+09,-2.094967e+01
1.946000e+09,-2.013720e+01
1.957000e+09,-2.042887e+01
1.968000e+09,-2.026947e+01
1.979000e+09,-2.031996e+01
1.990000e+09,-2.010981e+01
2.001000e+09,-2.020991e+01
2.012000e+09,-2.051389e+01
2.023000e+09,-2.019668e+01
2.034000e+09,-2.069475e+01
2.045000e+09,-2.048765e+01
2.056000e+09,-2.138949e+01
2.067000e+09,-2.272354e+01
2.078000e+09,-2.270761e+01
2.089000e+09,-2.357023e+01
2.100000e+09,-2.469792e+01
2.111000e+09,-2.411541e+01
2.122000e+09,-2.318612e+01
2.133000e+09,-2.220410e+01
2.144000e+09,-2.138168e+01
2.155000e+09,-2.010592e+01
2.166000e+09,-2.015270e+01
2.177000e+09,-2.116301e+01
2.188000e+09,-2.208645e+01
2.199000e+09,-2.369603e+01
2.210000e+09,-2.556903e+01
2.221000e+09,-2.822270e+01
2.232000e+09,-2.771561e+01
2.243000e+09,-2.616516e+01
2.254000e+09,-2.391413e+01
2.265000e+09,-2.162084e+01
2.276000e+09,-2.104040e+01
2.287000e+09,-2.121305e+01
2.298000e+09,-2.088807e+01
2.309000e+09,-2.258780e+01
2.320000e+09,-2.364295e+01
2.331000e+09,-2.517192e+01
2.342000e+09,-2.815992e+01
2.353000e+09,-2.937338e+01
2.364000e+09,-2.960444e+01
2.375000e+09,-3.491968e+01
2.386000e+09,-3.434523e+01
2.397000e+09,-4.181561e+01
2.408000e+09,-3.636491e+01
2.419000e+09,-3.162313e+01
2.430000e+09,-3.032693e+01
2.441000e+09,-2.893823e+01
2.452000e+09,-2.773753e+01
2.463000e+09,-2.554961e+01
2.474000e+09,-2.493638e+01
2.485000e+09,-2.469802e+01
2.496000e+09,-2.522306e+01
2.507000e+09,-2.571016e+01
2.518000e+09,-2.613909e+01
2.529000e+09,-2.647235e+01
2.540000e+09,-2.709364e+01
2.551000e+09,-2.625978e+01
2.562000e+09,-2.672094e+01
2.573000e+09,-2.803939e+01
2.584000e+09,-2.921961e+01
2.595000e+09,-3.046251e+01
2.606000e+09,-3.003559e+01
2.617000e+09,-2.776641e+01
2.628000e+09,-3.032324e+01
2.639000e+09,-2.694629e+01
2.650000e+09,-2.563619e+01
2.661000e+09,-2.473622e+01
2.672000e+09,-2.390141e+01
2.683000e+09,-2.534990e+01
2.694000e+09,-2.508583e+01
2.705000e+09,-2.598783e+01
2.716000e+09,-2.659730e+01
2.727000e+09,-2.605270e+01
2.738000e+09,-2.386874e+01
2.749000e+09,-2.511610e+01
2.760000e+09,-2.545274e+01
2.771000e+09,-2.686500e+01
2.782000e+09,-2.954681e+01
2.793000e+09,-2.871755e+01
2.804000e+09,-2.712353e+01
2.815000e+09,-2.476930e+01
2.826000e+09,-2.123576e+01
2.837000e+09,-2.015375e+01
2.848000e+09,-1.913177e+01
2.859000e+09,-1.788179e+01
2.870000e+09,-1.920586e+01
2.881000e+09,-1.848486e+01
2.892000e+09,-1.993829e+01
2.903000e+09,-2.154581e+01
2.914000e+09,-2.385775e+01
2.925000e+09,-2.563450e+01
2.936000e+09,-2.568139e+01
2.947000e+09,-2.257196e+01
2.958000e+09,-1.969710e+01
2.969000e+09,-1.824900e+01
2.980000e+09,-1.756836e+01
2.991000e+09,-1.653812e+01
3.002000e+09,-1.665393e+01
3.013000e+09,-1.684924e+01
3.024000e+09,-1.695747e+01
3.035000e+09,-1.620233e+01
3.046000e+09,-1.722753e+01
3.057000e+09,-1.755759e+01
3.068000e+09,-1.867478e+01
3.079000e+09,-1.928586e+01
3.090000e+09,-2.006583e+01
3.101000e+09,-1.849431e+01
3.112000e+09,-1.839355e+01
3.123000e+09,-1.722833e+01
3.134000e+09,-1.708091e+01
3.145000e+09,-1.625900e+01
3.156000e+09,-1.572205e+01
3.167000e+09,-1.494584e+01
3.178000e+09,-1.485219e+01
3.189000e+09,-1.462157e+01
3.200000e+09,-1.441852e+01
